slug,cmc_rank,volume_24h,percent_change_7d,market_cap,'binance-smart-chain','collectibles-nfts','defi','mineable',circulating/total_supply,price
hedget,42.5974025974026,0.00041076968712416487,12.974361177601759,0.00833596125761114,0.0,0.0,100.0,0.0,2.194893571598742,3.4427835925461063
triumphx,42.634508348794064,0.00012557775754855666,16.092046001455184,0.00831291410989719,0.0,100.0,0.0,0.0,0.5916646397489105,0.002230421327283293
swftcoin,42.67161410018553,0.004782315603776787,11.493262942668002,0.008332313956399339,100.0,0.0,100.0,0.0,0.878991608744876,0.0015049235387505112
ceek-vr,42.708719851577,0.0001773046050852083,13.978914803841674,0.0082158929994567,100.0,100.0,0.0,0.0,1.6078310965721268,0.00811284136102994
cybermiles,42.745825602968466,0.000795234742021614,9.911089959218657,0.008256002287404404,0.0,0.0,0.0,0.0,1.7558937508700128,0.007465039332274671
smaugs-nft,42.78293135435993,0.0013557887280353448,15.466241415792032,0.008200865719327967,100.0,100.0,0.0,0.0,0.8535052304831803,0.16949021812770307
auctus,42.820037105751396,1.7411406586719516e-05,13.290440455114412,0.008160361921018143,0.0,0.0,100.0,0.0,1.8078509985323192,0.10886489731193899
now-token,42.85714285714286,6.889470169883973e-06,20.374862489867613,0.008114896146527613,0.0,0.0,0.0,0.0,0.9191603376085504,0.07016396270299248
zynecoin,42.894248608534326,0.00012042494342012673,11.57178276628364,0.008066924004193196,0.0,0.0,0.0,100.0,0.5249253026046138,0.26357672656699005
octofi,42.93135435992579,4.8054288738072545e-05,13.148165784941064,0.008072064081213975,0.0,0.0,100.0,0.0,2.189277597798348,7.317485105875801
unmarshal-token,42.968460111317256,0.0016769156214613099,13.54102211953614,0.008038630481217461,100.0,0.0,100.0,0.0,0.15565376190574737,0.8194407150872781
defi-yield-protocol,43.00556586270872,0.0009210538287251418,12.333673349764133,0.008041994661461228,100.0,0.0,100.0,0.0,1.007645338290646,0.4223560720083886
growthdefi,43.042671614100186,6.833327086022474e-05,19.625418948814417,0.008044691946169328,100.0,0.0,0.0,0.0,1.6452684715132413,13.404399278692877
standard-protocol,43.19109461966605,0.0003031048861219035,13.250088873141122,0.007988735398099056,0.0,0.0,100.0,0.0,0.29462410652332605,0.43037232426888505
webdollar,43.26530612244898,0.00014076400295343403,13.159422080760114,0.007928748096383479,0.0,0.0,0.0,100.0,1.7024578316115846,0.00042018062852449296
spores-network,43.37662337662338,0.0003268509527155437,8.361366319728102,0.007803875139022295,0.0,0.0,0.0,0.0,0.10964442313727771,0.022580243106527745
origo,43.48794063079778,0.001601370137847251,11.484149165663775,0.0076727573541035135,0.0,0.0,0.0,0.0,1.4191890858428484,0.012599380441447122
conceal,43.525046382189245,0.0003289190233205585,14.739596178497193,0.00768831056532479,0.0,0.0,0.0,100.0,1.29303920551865,0.47916742580624533
hakka-finance,43.599257884972175,0.0001733614215631434,14.154141932215046,0.007668219041618965,100.0,0.0,100.0,0.0,1.0819039029207986,0.017693465024253497
corra-finance,43.63636363636364,0.00019597153252733708,10.032480007983928,0.007609030610298353,100.0,100.0,0.0,0.0,0.3291443335016424,3.6694350109935088
html-coin,43.747680890538035,2.294807250386272e-06,11.033801052284105,0.007432915733906068,0.0,100.0,0.0,100.0,1.4480620836663365,0.0001013201341861203
bsc-station,43.821892393320965,0.0019370348435284557,11.193852157121414,0.007547639518703399,100.0,0.0,0.0,0.0,0.16190255791699057,0.14794518563614167
trava-finance,43.85899814471244,0.0009290599329608357,9.803390484175962,0.007494511029225634,100.0,0.0,0.0,0.0,0.11481282227417954,0.0207100477805491
xend-finance,43.8961038961039,0.0013874535894722255,12.841432665916928,0.007449300292934597,100.0,0.0,100.0,0.0,0.21744841283912028,0.2718419138321479
lanceria,43.97031539888683,0.0009272728541484163,13.247893155951381,0.007390440336466162,100.0,0.0,0.0,0.0,1.6986439520566359,0.0197365730807419
world-token,44.0074211502783,0.00011592650753783798,15.6076278234906,0.0074180876685386934,100.0,0.0,0.0,0.0,2.184405304366947,0.053918293578859064
snowswap,44.04452690166976,0.00017623797615961767,14.718094427931861,0.007378775625344098,0.0,0.0,0.0,0.0,1.4720368752345763,15.917082763022536
casino-betting-coin,44.08163265306123,9.088954430794066e-05,11.57626937560602,0.007369620216945895,100.0,0.0,0.0,0.0,0.8516923469573636,0.034202837150554354
odyssey,44.11873840445269,0.00012789324980413313,10.295989438658323,0.007367982481143777,0.0,0.0,0.0,0.0,1.7558937508700128,0.0006662288244708749
bitcoinz,44.15584415584416,1.05589704374106e-05,10.875353654201195,0.007192090632513904,0.0,0.0,0.0,100.0,2.194893571598742,0.0005474925740053582
fear-nfts,44.304267161410024,0.005998592459535109,13.73471691628307,0.007262514935964722,0.0,100.0,0.0,0.0,0.22048028571204425,0.8042609014006653
feathercoin,44.452690166975884,1.558610227777286e-06,14.585491251373352,0.007085614105363821,0.0,100.0,0.0,100.0,1.5455412248951952,0.02166365772273996
ether-1,44.526901669758814,0.0003914225743124362,13.819850045668495,0.007030400864193637,100.0,0.0,0.0,100.0,2.194893571598742,0.08931873485950412
powertrade-fuel,44.712430426716146,0.0015084490533413238,9.923362751480742,0.006940971931836623,0.0,0.0,100.0,0.0,0.12781674409616678,0.2153874814528678
bibox-token,44.82374768089054,0.001397976963030158,11.749860433017734,0.006881660831315791,0.0,0.0,0.0,0.0,0.7945619881928325,0.05827110400024201
trittium,44.860853432282006,1.2047946879900988e-05,16.329091898775225,0.00686608171652617,0.0,0.0,0.0,0.0,2.1892564971649113,0.038527965651539424
zloadr,44.935064935064936,1.802813664942369e-07,7.624979362174806,0.006860498579325595,0.0,0.0,0.0,0.0,0.11898866401276931,0.9146877705156873
clintex-cti,44.9721706864564,0.0005604199633939981,12.541240045991211,0.006827251380935467,100.0,0.0,0.0,0.0,1.3129708394608643,0.04315413929167115
lympo-market-token,45.00927643784787,0.0002694989015435714,12.800263362497105,0.006746962597541539,100.0,100.0,0.0,0.0,0.053764251852670426,0.15909735288520216
locgame,45.04638218923934,0.001155308576805468,14.36006450729834,0.006792331669877968,0.0,100.0,0.0,0.0,0.5657853272320275,0.12872936207118704
vexanium,45.0834879406308,0.00027017728127435724,13.40617037827809,0.006859357568974962,0.0,0.0,0.0,0.0,1.596235026491823,0.006763516530604124
folgory-coin,45.12059369202227,4.4774020325929804e-05,14.193438760738522,0.006787935761359764,100.0,0.0,0.0,100.0,0.6105046572073768,0.28018330654743684
nft,45.15769944341373,5.2591846794666944e-05,13.14570305834974,0.006791591041041,0.0,100.0,0.0,0.0,0.9101897878521519,0.13327564859046453
nord-finance,45.1948051948052,0.0006979583584300022,13.798039880619871,0.006739659520467693,0.0,0.0,0.0,0.0,0.5323594383855806,2.0301202164104146
zookeeper,45.26901669758813,0.0008711182363083708,18.49378612208646,0.006651994797632262,0.0,100.0,0.0,0.0,2.194893571598742,0.0867090150493007
thekey,45.34322820037106,8.487224681829946e-05,11.873732591874855,0.006599131284550696,0.0,0.0,0.0,0.0,1.3915739977718709,0.0007686318694672003
leverj-gluon,45.38033395176253,2.3461758321590386e-06,14.705765042756916,0.006552454475666536,0.0,0.0,100.0,0.0,0.7769840202965481,0.0159276583144652
viacoin,45.491651205936925,1.693980320829206e-05,12.616736536307782,0.0062151701126312246,0.0,0.0,0.0,100.0,2.194893571598742,0.19401009027253788
crowny,45.565862708719855,0.00024023361125806713,11.993795452403301,0.006404719570928361,0.0,0.0,0.0,0.0,0.725822733810095,0.01556612816999701
fuse-network,45.60296846011132,0.00024915916643111595,13.925076555609287,0.006411364317264521,100.0,0.0,0.0,0.0,0.3838849237118953,0.08425790660274873
raven-protocol,45.640074211502785,2.8508211725589317e-07,13.457391543829468,0.006421256791713528,100.0,0.0,0.0,0.0,0.9863867704412163,0.0010335766548885432
epic-cash,45.714285714285715,1.623901881630261e-05,14.075188004257948,0.00637747953538317,100.0,0.0,0.0,100.0,2.194893571598742,0.36106096204566607
fractal,45.78849721706865,0.00098113727095954,15.234460901583958,0.006368326888971,0.0,0.0,0.0,0.0,0.07823125243161283,0.27760297747487617
iot-chain,45.82560296846012,0.001066925553969682,9.753701362167142,0.006333041776133959,0.0,0.0,0.0,0.0,1.914255436934002,0.05252992048548759
props,45.89981447124305,0.0007309145341338858,14.417665869007806,0.006265017085146648,0.0,0.0,0.0,0.0,1.1555886534366966,0.012363657420872911
myriad,45.97402597402598,1.0469904539171879e-05,12.251845646907313,0.006259654593881467,0.0,0.0,0.0,100.0,2.194893571598742,0.0025154981277956475
onooks,46.01113172541744,0.00019018043121974887,14.612195840296105,0.006222433305593247,0.0,0.0,0.0,0.0,1.8547060651640666,0.44391500953070506
sirin-labs-token,46.04823747680891,9.321525623353982e-05,11.11189646531549,0.006199193218159352,0.0,0.0,0.0,0.0,1.8866655320274313,0.00911832326785748
bitcny,46.12244897959184,0.0007384334106879444,13.283677011774452,0.00621164953000304,0.0,0.0,100.0,0.0,2.194893571598742,0.15908991870658154
unistake,46.196660482374774,5.8748117056708206e-05,14.61874986384813,0.006151460580577316,0.0,0.0,100.0,0.0,1.4922335597446568,0.02337625406757428
mist,46.270871985157704,0.0015830624219798143,11.301358215907939,0.006152382248529869,100.0,100.0,0.0,0.0,0.12359822559906149,0.07897372402499576
fatcoin,46.3821892393321,0.002225611608885081,13.821374418383222,0.006078637170292623,0.0,0.0,0.0,0.0,1.2143359810536523,0.039739602103936636
zenfuse,46.45640074211503,0.0007162769818298668,16.11066083432504,0.006053282890830564,100.0,0.0,0.0,0.0,0.6834199378024842,0.07031221142424958
mogul-productions,46.493506493506494,0.001403743792621442,11.438854016960356,0.006034182969333487,100.0,100.0,0.0,0.0,1.6943262555461962,0.014234932509225836
digitalnote,46.56771799628943,1.8542055849038894e-05,8.323444448180334,0.006021750529063325,100.0,0.0,0.0,100.0,2.156408205996457,0.0005501408021016344
rune,46.604823747680896,4.957209398530245e-05,12.598282991751471,0.006041977150578449,100.0,100.0,0.0,0.0,1.8802021412367895,226.47158448134618
blackcoin,46.64192949907236,0.00038137082869944556,14.392010881890394,0.006001055426865923,0.0,0.0,0.0,0.0,2.194893571598742,0.07124936317701143
carvertical,46.71614100185529,0.00016015146626519231,13.858105048443493,0.005936064742218352,0.0,0.0,0.0,0.0,1.701638189384857,0.0005631505137227045
garlicoin,46.827458256029686,1.6872159310677853e-05,19.645154383624934,0.005946815312438162,100.0,0.0,0.0,100.0,2.194893571598742,0.06625278770172167
big-data-protocol,46.86456400742115,0.001272017773494564,12.831190551141766,0.005960215388435641,0.0,0.0,0.0,0.0,1.0655772444789673,0.13679191721451867
wepower,46.901669758812616,1.2951294467015908e-05,10.294667434077168,0.005906439965170486,0.0,0.0,0.0,0.0,2.0286017200538673,0.0062034530307582
lossless,46.93877551020409,0.0010337278525787113,13.369113780130213,0.00590011650810005,100.0,0.0,0.0,0.0,0.49100290890459386,0.19077056094780603
yaxis,47.12430426716141,0.00021422623385653088,13.5221903079971,0.005908083911457948,0.0,0.0,100.0,0.0,2.143630955113423,4.586407578726912
threefold,47.19851576994434,1.196668085000892e-05,11.567695892958094,0.005812590071007787,100.0,0.0,0.0,0.0,0.3740762765612095,0.051797508044042144
primecoin,47.23562152133581,0.0007330110896124376,14.271914469468896,0.00577595206069032,0.0,0.0,0.0,100.0,2.194893571598742,0.11021011304790074
hybrix,47.27272727272727,2.779602847088223e-06,13.807825696621379,0.005773022791779115,100.0,0.0,0.0,0.0,0.7274079226175627,1.8000956180383292
centaur,47.309833024118745,0.0012497668863883198,13.492281437090423,0.005706221750967252,0.0,0.0,0.0,0.0,0.7152202868316861,0.0021111865360409956
rocki,47.34693877551021,0.0008024730935468523,12.778684508043593,0.0056028597209133715,100.0,0.0,0.0,0.0,0.1767507535905373,0.5030662009044861
lead-wallet,47.384044526901675,0.00022299340871074236,13.59667155886885,0.0056889681333108415,100.0,0.0,0.0,0.0,1.1501012282381906,0.00814468146662019
dynamic,47.42115027829314,3.6498470559445084e-07,10.781116686614496,0.005639598184495327,0.0,0.0,0.0,100.0,2.194893571598742,0.2652594534495493
ruff,47.458256029684605,0.0004704272074138067,11.060552783132735,0.005604252358458789,0.0,0.0,0.0,0.0,1.1446799047224334,0.00413496264154914
dracula-token,47.49536178107607,4.72317035673029e-06,12.782408382403746,0.005597847230910701,0.0,0.0,0.0,0.0,2.1592665990073545,0.2794164800187165
deeponion,47.569573283859,2.220112763116976e-06,12.611568121444646,0.005564107504556195,0.0,0.0,0.0,100.0,2.194893571598742,0.1783587471593004
benchmark-protocol,47.606679035250465,0.00013164531812681914,13.459436920436712,0.005560333039643245,0.0,0.0,100.0,0.0,1.165333432976678,1.3671474439422013
wall-street-games,47.64378478664193,0.0010393146956016752,11.144705468674056,0.005556638281905449,100.0,100.0,0.0,0.0,0.2959233785028818,2.987186780547e-08
phantasma-energy,47.71799628942487,6.617322322500562e-06,18.14533678060711,0.005235361675066534,0.0,100.0,0.0,0.0,2.194893571598742,0.05895036028188062
dev-protocol,47.82931354359926,0.00011339591088149523,13.79004757100623,0.005449082419897355,0.0,0.0,0.0,0.0,0.1916014455814281,3.5260267817153492
smartmesh,47.86641929499073,0.0005834179796217939,12.547151527121521,0.005406614311531749,0.0,0.0,0.0,0.0,0.9365018135857162,0.0029178261440305727
step-finance,48.01484230055659,0.020674411065061942,17.90640248123453,0.005349089449637711,0.0,0.0,0.0,0.0,2.194893571598742,0.9674503449841391
kambria,48.05194805194805,0.0002346346323769514,9.105259505811766,0.0053256267507312115,0.0,0.0,0.0,0.0,1.548576880348218,0.001761531990130188
tera,48.089053803339525,0.0002878667193886776,10.774156147015608,0.005310049779110524,0.0,0.0,0.0,100.0,1.8540346367529092,0.004547789681796645
data,48.12615955473099,0.0001811989995095206,9.70071936271785,0.005338133826770055,0.0,0.0,0.0,0.0,2.194893571598742,0.0003358155181912962
gridcoin,48.237476808905384,1.8659287256126243e-05,14.706942866656568,0.005300567168670266,0.0,0.0,0.0,100.0,2.036345839045995,0.009739690971660643
u-network,48.27458256029685,0.00036204694352715553,9.823836648022453,0.005267409825726818,0.0,0.0,0.0,0.0,2.1937082720827745,0.00038127909676910677
trueflip,48.311688311688314,9.66369909193021e-05,13.229671393085077,0.0052058795969091975,0.0,0.0,0.0,0.0,1.5363938651003932,0.6028611298599189
taraxa,48.385899814471244,0.0016030068695910673,15.04075638773756,0.005198062716892682,0.0,0.0,0.0,0.0,0.18991686024703522,0.004343947425392525
pluton,48.42300556586271,0.00031919854487204183,11.892160601569696,0.00515002140128488,0.0,0.0,0.0,0.0,0.09340137489533713,4.3730527330086
public-index-network,48.46011131725418,5.354365183158903e-05,13.032005389075303,0.005170355630293632,100.0,0.0,0.0,100.0,2.194893571598742,0.02455214541910529
kcash,48.57142857142858,0.0011164136796084998,10.51929532922923,0.005124657747311058,0.0,0.0,0.0,0.0,0.9777645569028814,0.008322118528992579
wings,48.60853432282004,1.0650812351785297e-07,14.339985904211842,0.00512398035565103,0.0,0.0,0.0,0.0,2.1948934365197768,0.037070065273729996
dos-network,48.64564007421151,0.00018646736223879612,11.994782171166623,0.005128493323877468,100.0,0.0,0.0,0.0,0.3142192335324075,0.027293635578587515
superlauncher,48.7569573283859,6.880071021444824e-05,14.63260603383804,0.005074175186819721,100.0,0.0,0.0,0.0,1.4983787780764763,0.8815263174214406
treat-dao,48.79406307977737,8.573165719427111e-05,15.662007682131513,0.005069314820231454,100.0,0.0,0.0,0.0,2.194893571598742,3.667473110728281
yop,48.83116883116884,0.0010181946788563804,15.656642922590235,0.005101426572274526,0.0,0.0,0.0,0.0,0.24779778893684315,0.36763155243431966
shadows,48.90538033395177,9.89062735611461e-05,12.744738883553456,0.005152675333653495,100.0,0.0,100.0,0.0,1.2767380220603026,0.16688340328578014
mir-coin,48.94248608534323,4.1674659726400484e-05,14.069345888918317,0.005069926971696782,0.0,0.0,0.0,100.0,1.3179534064412286,0.0046986762569823
polker,48.9795918367347,0.002578094071330653,11.826143471833664,0.005025985710159951,100.0,100.0,0.0,0.0,0.09229595359175026,0.08637653503976223
exrnchain,49.01669758812616,7.536156640342191e-05,21.215052277027535,0.005018813640039633,0.0,0.0,0.0,0.0,2.0302686388254685,3.925352987369263e-05
theforce-trade,49.09090909090909,0.0006451255018450521,17.76896579244435,0.004959524143926516,100.0,100.0,0.0,0.0,0.391092085982252,0.04473908173081454
cloakcoin,49.12801484230056,2.2895377330308157e-06,12.207229231850569,0.0049624031047371875,0.0,0.0,0.0,0.0,2.194893571598742,0.6294538693863769
billionhappiness,49.16512059369202,0.00014848449689181073,19.354095447827277,0.0049510121061670225,100.0,0.0,0.0,0.0,2.194893571598742,71.6383718680181
tidal-finance,49.20222634508349,9.820133742820993e-05,13.492657161742509,0.004967007689154998,0.0,0.0,0.0,0.0,0.09562845307545284,0.004153233232853235
genaro-network,49.276437847866426,0.0027201774557938808,9.750286639430652,0.00489722999804691,0.0,0.0,0.0,100.0,0.9242290569890412,0.012943922822544496
portion,49.31354359925789,2.8190677242708446e-05,14.293465294066113,0.004868018791222491,100.0,100.0,0.0,0.0,0.4069320599910265,0.012661509755835942
xmax,49.38775510204082,0.0007664008765801089,9.146065982704197,0.004853377138653921,0.0,0.0,0.0,0.0,0.9403033654207175,0.00027319051419095927
sync-network,49.424860853432286,3.58650966831823e-05,15.138595702079007,0.004857286621685982,0.0,100.0,100.0,0.0,1.712843626577576,0.02930221554919374
monavale,49.46196660482375,9.832538604306481e-06,13.957598450228568,0.0048342698825947685,0.0,100.0,0.0,0.0,1.9919422045951332,394.981812301756
digix-gold-token,49.53617810760668,6.614865671052798e-06,12.426642534462557,0.0048064311852220746,0.0,0.0,0.0,0.0,2.1002658121859046,46.590066405824174
otocash,49.573283858998145,9.882126113779618e-07,12.783682185914373,0.004803000177058936,0.0,0.0,0.0,100.0,2.10970002666466,0.0943732185825554
bitcore,49.61038961038962,0.00038717657164966254,11.778156412008638,0.004742185294394276,0.0,0.0,0.0,100.0,2.135830586978078,0.1893793953791709
phoenixdao,49.68460111317255,0.0002907689582760382,12.822411816476844,0.004767473790343964,100.0,0.0,0.0,0.0,1.2456383584056065,0.055249660141693024
suncontract,49.72170686456401,0.00030533042808472,11.894304212142032,0.004749658810227707,0.0,0.0,0.0,0.0,2.194893571598742,0.02800401954023049
flixxo,49.79591836734694,2.695229153114733e-06,10.415538983807007,0.004739225002651267,0.0,0.0,0.0,0.0,0.8330670250441076,0.040661863475493595
daex,49.83302411873841,1.2660512918401197e-05,12.843838422430652,0.004694084828822236,0.0,0.0,0.0,0.0,0.3891410139591493,0.00957550603705
depth-token,49.87012987012987,9.927807547450809e-05,6.820322930542496,0.004709104295018807,0.0,0.0,0.0,0.0,1.652331706097923,0.006456620397516486
tokes,49.90723562152134,8.983974344476723e-08,12.951088930290426,0.004699926239083817,0.0,0.0,0.0,0.0,0.4388933536727409,0.01700172396751596
chainswap,49.9443413729128,0.00048422571498235616,16.591886835106614,0.004447475656892556,100.0,0.0,0.0,0.0,0.31602877053329337,0.22341774564656652
game,49.981447124304275,0.0001416819430501487,12.678093741289873,0.004653109668268508,0.0,0.0,0.0,0.0,0.8355791249560989,0.004421178394504381
spheroid-universe,50.01855287569574,0.00030559530424381805,11.6310635381023,0.004638335068205179,0.0,100.0,0.0,0.0,0.07050235072124596,0.04942563718881135
potcoin,50.055658627087205,5.666524512672063e-06,11.370277893717466,0.004617870622436403,0.0,0.0,0.0,100.0,2.194893571598742,0.014729846810370213
murall,50.09276437847867,0.00014065018629185909,12.728818124658199,0.004609406659681907,0.0,100.0,0.0,0.0,0.893901841715165,0.0003718787153987119
utu-protocol,50.129870129870135,0.00012097217481337362,15.440276773143749,0.004610829980042228,100.0,0.0,0.0,0.0,0.20063711225423292,0.03647609472664314
xsuter,50.1669758812616,0.00023269403741556108,11.931989373021334,0.004714871746991941,100.0,0.0,0.0,0.0,2.194893571598742,170.5572944364807
governor-dao,50.204081632653065,4.427846459588665e-05,10.506698427542986,0.004589764622500057,0.0,0.0,0.0,0.0,2.1570130263020997,1.156542499853598
atlas-protocol,50.24118738404453,0.00039805296602063884,11.996060058316178,0.004558680845947892,0.0,0.0,0.0,0.0,1.413510140427776,0.0012803206040114925
emercoin,50.278293135435995,2.6622854572002044e-05,14.564754643423191,0.004566409536118314,0.0,0.0,0.0,100.0,2.194893571598742,0.06864875873703442
graviocoin,50.352504638218925,1.4439091716811364e-06,16.13020888988815,0.0045518632549937516,0.0,0.0,0.0,100.0,0.5394352121382793,0.04565823444375785
cook-protocol,50.3896103896104,0.0006297265349913129,11.171254598649403,0.004548767261251383,0.0,0.0,100.0,0.0,0.09970072121621555,0.007237813236511507
neurotoken,50.42671614100186,3.840458641776598e-06,20.729291231990455,0.004534754205439345,0.0,0.0,0.0,0.0,1.7321105483800532,0.041579376113592977
axpr-token,50.53803339517626,0.00010912740529146005,13.725902080461644,0.004516001613445863,0.0,0.0,0.0,0.0,1.7809518726108333,0.011682624638176393
indexed-finance,50.68645640074212,5.3052604056952515e-05,17.999757865494015,0.0044893860739176365,0.0,0.0,100.0,0.0,0.18752321083446466,3.7998065894011446
splyt,50.72356215213358,0.00043637869392693156,13.423927112415766,0.004511936821721787,0.0,100.0,0.0,0.0,0.12586876340185793,0.11375854184667424
stealth,50.760667903525054,3.9495585325718427e-07,13.094130051225301,0.004456452486073426,0.0,0.0,0.0,100.0,2.194893571598742,0.08135907011429008
educare,50.834879406307984,0.002320972283394468,9.558456276124286,0.00440583875684228,0.0,0.0,0.0,0.0,2.194893571598742,0.004401032271009968
shard,50.94619666048238,7.785681184543133e-06,14.93930299625979,0.004381771551377381,100.0,0.0,100.0,0.0,0.9432121393169626,0.09560423929886432
blink,51.02040816326531,8.815086927397221e-05,11.989499775891154,0.004378214026490959,100.0,0.0,0.0,0.0,0.404535371640145,0.017183276114028832
daostack,51.13172541743971,0.0004122798521853923,14.011519760548298,0.004388524426447159,0.0,0.0,0.0,0.0,1.7935414606581002,0.06476026202905562
coldstack,51.168831168831176,0.00018805305704878503,9.22181903622636,0.00435642328591855,0.0,0.0,0.0,0.0,0.06596284347521732,2.0943351471947214
libra-credit,51.20593692022264,0.0012082361495869866,11.055456258699943,0.004340825281717914,0.0,0.0,0.0,0.0,2.173843979777053,0.0031710515609016075
yieldwatch,51.28014842300557,0.0001560803034859561,11.232415456045496,0.004429371233682748,100.0,0.0,0.0,0.0,1.3408133610159634,0.26229262061448
plotx,51.3543599257885,0.0002495719207241122,13.265941198903283,0.00432329535183219,0.0,0.0,0.0,0.0,0.7277403886797735,0.04716574641361274
ongsocial,51.391465677179966,7.401890812116042e-08,12.951088930287792,0.004305752218081525,0.0,0.0,0.0,0.0,2.194347871433036,0.05100517190254788
atmos,51.42857142857143,2.7859778575951735e-05,12.988186435456164,0.004298312815838642,0.0,0.0,0.0,0.0,1.376545708681706,0.04958570545427147
blackmoon,51.465677179962896,1.6213899555249214e-08,14.580859120342462,0.004282243567502578,0.0,0.0,0.0,0.0,1.9753936612343774,0.057375491172144855
basis-cash,51.5769944341373,2.365776225735032e-05,12.997099205485686,0.004163341139197488,0.0,0.0,100.0,0.0,2.1948893692356246,0.05512683485792199
scala,51.68831168831169,1.105655290489817e-05,15.12991879503694,0.004100317781324346,0.0,0.0,0.0,100.0,1.599201665446006,0.0002907913174343449
jupiter,51.72541743970316,0.001702532268450079,17.10500962341431,0.004081532691080775,100.0,0.0,0.0,0.0,0.2785029977466887,0.023266008878398664
q-dao-governance-token,51.87384044526902,7.441627149283642e-06,12.956999041828198,0.004048795285566202,100.0,0.0,0.0,0.0,0.5795908314331266,11.102454713932124
polyient-games-governance-token,51.91094619666049,7.691778139603763e-05,10.78589391387949,0.004027225922268003,0.0,100.0,0.0,0.0,2.0012612073042195,159.7883733590008
unitrade,51.98515769944342,0.0004762428506693582,12.150833819757397,0.004017310703492854,0.0,0.0,100.0,0.0,1.2491001530864572,0.10214752479228946
ryo-currency,52.022263450834885,3.784283621446279e-05,20.46436099492854,0.0038994744526354725,0.0,0.0,0.0,100.0,2.187068899781737,0.08604261450541839
education-ecosystem,52.05936920222635,9.05403804376698e-06,14.418489311607097,0.003984482749977999,0.0,0.0,0.0,0.0,1.431308638939356,0.012179189373124077
incent,52.096474953617815,5.122118268590092e-09,40.714754842879,0.003980214086507027,0.0,0.0,0.0,0.0,2.194893571598742,0.06258390008791545
vibe,52.20779220779221,1.681726543407754e-05,16.148939175665173,0.003904739370950268,0.0,100.0,0.0,0.0,2.138468337333971,0.010860731521587038
seen,52.28200371057515,2.4741919391020743e-06,14.130206698052376,0.0038883315435593447,0.0,100.0,0.0,0.0,1.5468683762282354,3.99193785398874
waifu-token,52.35621521335808,8.185439791380699e-06,11.670787315219496,0.0038689969889392664,0.0,100.0,0.0,0.0,1.8504351061530835,0.0038822105299357317
scprime,52.39332096474954,7.8565064457822e-06,15.354104165108302,0.0038645559784286545,0.0,0.0,0.0,100.0,1.8677185269761096,0.07328297906523158
geodb,52.46753246753247,7.618794710067835e-05,11.490890541337977,0.00386938964996631,100.0,0.0,0.0,0.0,0.16944820987694226,0.10355512458802481
ares-protocol,52.50463821892394,0.000685882577689198,9.82614552592016,0.0038408798251452856,0.0,0.0,0.0,0.0,0.341224813767921,0.017871541684422194
odin-protocol,52.57884972170687,0.0001113600715434751,23.17491173416451,0.0038183912796868674,100.0,0.0,0.0,0.0,0.4291035056824551,0.15815663905392827
ditto,52.6530612244898,1.730628647126965e-05,14.608621459095879,0.0037953351773875447,100.0,0.0,0.0,0.0,2.194893571598742,1.0684828424667612
lunes,52.69016697588127,1.974988081658981e-06,11.745587298243345,0.003808772748837252,0.0,100.0,0.0,100.0,2.194893571598742,0.01828366742745906
non-fungible-yearn,52.7643784786642,1.1202944764670489e-05,13.699298591724732,0.0037710757753496482,0.0,100.0,0.0,0.0,1.794992205009499,33.364721031241146
seele,52.83858998144713,0.0027114960426417108,8.362352061394953,0.0037522933193244257,0.0,0.0,0.0,0.0,0.05108126656914911,0.003880869464405961
swarm-network,52.875695732838594,2.0668471925938113e-05,13.617662199642554,0.0037300211607346413,0.0,0.0,0.0,0.0,1.7241740214518035,0.03451758570896144
drops,52.91280148423006,0.0003870189160430022,11.743465315982522,0.0037735682521992894,0.0,100.0,100.0,0.0,0.17198740685243177,2.3217106150797253
mettalex,52.949907235621524,0.0016931907653371517,11.686242569931617,0.003749375878965469,100.0,0.0,0.0,0.0,0.061519238780434526,2.415768581169069
pinkcoin,53.024118738404454,1.1353783163563263e-06,15.726235453752938,0.0040163162743195955,0.0,0.0,0.0,100.0,2.073421156731686,0.0067393371903499465
essentia,53.061224489795926,0.00016423461750349362,11.869767562013218,0.0037427553285201225,0.0,0.0,0.0,0.0,1.7746102283893392,0.0019081830372502018
eosdt,53.09833024118739,5.433719938224609e-06,11.778302955698418,0.0037109490687792903,0.0,0.0,100.0,0.0,2.194893571598742,1.016128911182381
hempcoin,53.17254174397032,1.2856885351878297e-07,13.903443353312868,0.0036773448216453125,0.0,0.0,0.0,100.0,2.1937680874406325,0.010100136789681522
nubits,53.209647495361786,1.1816493463749805e-08,8.167411981276476,0.003671574265301112,0.0,0.0,0.0,0.0,0.3417531940971976,0.24191689370857
nftlootbox,53.24675324675325,0.0002347169916167377,12.853592221504137,0.003669738792496669,0.0,100.0,0.0,0.0,1.2400140865361646,117.49738719755146
cpchain,53.283858998144716,0.00029948704923432335,13.769421869988275,0.003696719456211174,0.0,0.0,0.0,0.0,0.8268951766495198,0.007099463488535019
polis,53.358070500927646,2.1361198501178896e-06,17.09309448698562,0.0036502744759817855,0.0,0.0,0.0,100.0,2.194893571598742,0.2686408246256524
wowswap,53.39517625231911,0.00029184724401274846,14.152767639655842,0.0036397356619208045,100.0,0.0,0.0,0.0,0.8917890076066931,6.481490567706176
